"gender","yb","province","db","mb","educ"
"FEMALE","1933","Warminsko-mazurskie","10","2","PRIMARY COMPLETED"
"MALE","1963","Warminsko-mazurskie","20","12","SECONDARY VOCATIONAL"
"MALE","1993","Warminsko-mazurskie","9","5","SECONDARY GENERAL"
"FEMALE","1953","Warminsko-mazurskie","20","2","PRIMARY COMPLETED"
"MALE","1971","Warminsko-mazurskie","20","4","SECONDARY VOCATIONAL"
"MALE","1960","Warminsko-mazurskie","12","10","SECONDARY GENERAL"
"MALE","1991","Warminsko-mazurskie","30","11","HIGHER WITH ENGINEERING OR BACHELOR`S DEGREE"
"FEMALE","1920","Wielkopolskie","31","7","PRIMARY COMPLETED"
"MALE","1958","Wielkopolskie","21","8","VOCATIONAL"
"MALE","1979","Wielkopolskie","20","2","VOCATIONAL"
"FEMALE","1976","Wielkopolskie","14","11","VOCATIONAL"
"MALE","1945","Wielkopolskie","7","1","VOCATIONAL"
"MALE","1967","Wielkopolskie","1","12","VOCATIONAL"
"FEMALE","1974","Wielkopolskie","21","1","VOCATIONAL"
"FEMALE","1949","Wielkopolskie","30","1","VOCATIONAL"
"FEMALE","1995","Wielkopolskie","22","6","GRAMMAR"
"FEMALE","1961","Wielkopolskie","11","10","POST-SECONDARY"
"FEMALE","1942","Wielkopolskie","15","6","SECONDARY VOCATIONAL"
"FEMALE","1959","Wielkopolskie","2","4","PRIMARY COMPLETED"
"FEMALE","1954","Wielkopolskie","25","8","PRIMARY COMPLETED"
"FEMALE","1973","Wielkopolskie","20","7","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1980","Wielkopolskie","27","11","SECONDARY VOCATIONAL"
"MALE","1974","Wielkopolskie","1","7","VOCATIONAL"
"FEMALE","1953","Wielkopolskie","20","4","VOCATIONAL"
"MALE","1998","Wielkopolskie","1","4","GRAMMAR"
"FEMALE","1953","Wielkopolskie","22","6","PRIMARY COMPLETED"
"FEMALE","1988","Wielkopolskie","12","2","PRIMARY COMPLETED"
"FEMALE","1982","Wielkopolskie","8","12","SECONDARY GENERAL"
"FEMALE","1984","Wielkopolskie","19","1","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1934","Wielkopolskie","17","3","PRIMARY COMPLETED"
"FEMALE","1977","Wielkopolskie","21","3","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1945","Wielkopolskie","13","3","PRIMARY COMPLETED"
"MALE","1954","Wielkopolskie","11","10","VOCATIONAL"
"FEMALE","1962","Wielkopolskie","6","3","SECONDARY VOCATIONAL"
"FEMALE","1986","Wielkopolskie","5","1","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1938","Wielkopolskie","16","11","VOCATIONAL"
"FEMALE","1971","Wielkopolskie","15","1","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1965","Wielkopolskie","29","1","VOCATIONAL"
"MALE","1978","Wielkopolskie","22","5","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1981","Wielkopolskie","23","1","SECONDARY VOCATIONAL"
"MALE","1966","Wielkopolskie","10","5","SECONDARY VOCATIONAL"
"FEMALE","1959","Wielkopolskie","31","10","SECONDARY GENERAL"
"MALE","1943","Wielkopolskie","19","4","VOCATIONAL"
"MALE","1998","Wielkopolskie","22","7","GRAMMAR"
"FEMALE","1942","Wielkopolskie","2","2","PRIMARY COMPLETED"
"MALE","1953","Wielkopolskie","2","1","VOCATIONAL"
"FEMALE","1986","Wielkopolskie","14","8","POST-SECONDARY"
"MALE","1962","Wielkopolskie","14","11","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1951","Wielkopolskie","14","5","VOCATIONAL"
"FEMALE","1985","Wielkopolskie","16","12","VOCATIONAL"
"MALE","1949","Wielkopolskie","1","1","VOCATIONAL"
"FEMALE","1952","Wielkopolskie","26","5","VOCATIONAL"
"FEMALE","1960","Wielkopolskie","11","7","PRIMARY COMPLETED"
"FEMALE","1991","Wielkopolskie","5","5","GRAMMAR"
"MALE","1978","Wielkopolskie","16","12","VOCATIONAL"
"FEMALE","1966","Wielkopolskie","1","3","SECONDARY VOCATIONAL"
"FEMALE","1955","Wielkopolskie","26","5","SECONDARY VOCATIONAL"
"MALE","1970","Wielkopolskie","14","10","VOCATIONAL"
"MALE","1954","Wielkopolskie","29","11","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1977","Wielkopolskie","25","12","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1978","Wielkopolskie","29","11","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1995","Wielkopolskie","17","1","SECONDARY GENERAL"
"MALE","1935","Wielkopolskie","21","12","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1946","Wielkopolskie","15","2","SECONDARY VOCATIONAL"
"FEMALE","1983","Wielkopolskie","9","11","HIGHER WITH WITH AT LEAST DOCTOR`S DEGREE"
"FEMALE","1979","Zachodnio-pomorskie","12","8","VOCATIONAL"
"MALE","1992","Zachodnio-pomorskie","3","10","VOCATIONAL"
"MALE","1966","Zachodnio-pomorskie","22","5","PRIMARY COMPLETED"
"MALE","1991","Zachodnio-pomorskie","10","4","SECONDARY VOCATIONAL"
"FEMALE","1957","Zachodnio-pomorskie","14","3","PRIMARY COMPLETED"
"MALE","1973","Zachodnio-pomorskie","18","10","VOCATIONAL"
"FEMALE","1970","Zachodnio-pomorskie","6","4","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1953","Zachodnio-pomorskie","13","3","PRIMARY COMPLETED"
"MALE","1929","Zachodnio-pomorskie","15","4","SECONDARY GENERAL"
"MALE","1949","Zachodnio-pomorskie","17","10","VOCATIONAL"
"FEMALE","1957","Zachodnio-pomorskie","20","6","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1950","Zachodnio-pomorskie","24","8","VOCATIONAL"
"FEMALE","1965","Zachodnio-pomorskie","24","3","SECONDARY VOCATIONAL"
"MALE","1961","Zachodnio-pomorskie","24","1","PRIMARY COMPLETED"
"MALE","1958","Zachodnio-pomorskie","5","11","VOCATIONAL"
"MALE","1955","Zachodnio-pomorskie","12","7","SECONDARY VOCATIONAL"
"FEMALE","1950","Zachodnio-pomorskie","8","3","VOCATIONAL"
"MALE","1992","Zachodnio-pomorskie","4","12","VOCATIONAL"
"FEMALE","1997","Zachodnio-pomorskie","9","3","GRAMMAR"
"MALE","1983","Zachodnio-pomorskie","31","1","VOCATIONAL"
"MALE","1967","Zachodnio-pomorskie","26","12","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1974","Zachodnio-pomorskie","16","6","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1969","Zachodnio-pomorskie","20","6","VOCATIONAL"
"FEMALE","1974","Zachodnio-pomorskie","12","3","VOCATIONAL"
"FEMALE","1960","Zachodnio-pomorskie","6","4","SECONDARY VOCATIONAL"
"FEMALE","1968","Zachodnio-pomorskie","22","10","VOCATIONAL"
"FEMALE","1959","Zachodnio-pomorskie","18","7","VOCATIONAL"
"MALE","1988","Zachodnio-pomorskie","11","4","VOCATIONAL"
"FEMALE","1966","Zachodnio-pomorskie","23","12","PRIMARY COMPLETED"
"MALE","1958","Zachodnio-pomorskie","23","7","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1984","Zachodnio-pomorskie","22","12","SECONDARY GENERAL"
"FEMALE","1970","Zachodnio-pomorskie","26","1","SECONDARY VOCATIONAL"
"FEMALE","1953","Zachodnio-pomorskie","22","10","VOCATIONAL"
"FEMALE","1979","Zachodnio-pomorskie","14","1","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1970","Zachodnio-pomorskie","24","7","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1974","Zachodnio-pomorskie","13","4","SECONDARY VOCATIONAL"
"FEMALE","1952","Zachodnio-pomorskie","20","12","SECONDARY VOCATIONAL"
"MALE","1973","Zachodnio-pomorskie","10","12","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1952","Zachodnio-pomorskie","1","12","VOCATIONAL"
"FEMALE","1929","Zachodnio-pomorskie","28","11","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1958","Zachodnio-pomorskie","7","12","SECONDARY GENERAL"
"FEMALE","1954","Zachodnio-pomorskie","17","4","VOCATIONAL"
"MALE","1951","Dolnoslaskie","21","1","PRIMARY COMPLETED"
"MALE","1979","Dolnoslaskie","10","8","VOCATIONAL"
"FEMALE","1960","Dolnoslaskie","19","4","VOCATIONAL"
"FEMALE","1981","Dolnoslaskie","7","8","HIGHER WITH ENGINEERING OR BACHELOR`S DEGREE"
"FEMALE","1946","Dolnoslaskie","29","10","POST-SECONDARY"
"FEMALE","1936","Dolnoslaskie","16","1","PRIMARY COMPLETED"
"MALE","1962","Dolnoslaskie","23","5","VOCATIONAL"
"FEMALE","1966","Dolnoslaskie","16","12","VOCATIONAL"
"FEMALE","1980","Dolnoslaskie","8","10","SECONDARY VOCATIONAL"
"FEMALE","1995","Dolnoslaskie","25","5","GRAMMAR"
"FEMALE","1966","Dolnoslaskie","29","11","POST-SECONDARY"
"MALE","1954","Dolnoslaskie","16","2","PRIMARY COMPLETED"
"FEMALE","1958","Dolnoslaskie","24","6","VOCATIONAL"
"MALE","1999","Dolnoslaskie","17","11","PRIMARY COMPLETED"
"MALE","1970","Dolnoslaskie","12","4","SECONDARY VOCATIONAL"
"FEMALE","1979","Dolnoslaskie","23","6","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1980","Dolnoslaskie","20","8","SECONDARY VOCATIONAL"
"FEMALE","1945","Dolnoslaskie","25","1","PRIMARY COMPLETED"
"MALE","1999","Dolnoslaskie","15","1","PRIMARY COMPLETED"
"FEMALE","1945","Dolnoslaskie","2","11","PRIMARY COMPLETED"
"MALE","1956","Dolnoslaskie","4","2","SECONDARY VOCATIONAL"
"FEMALE","1958","Dolnoslaskie","6","1","SECONDARY VOCATIONAL"
"FEMALE","1983","Dolnoslaskie","3","10","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1952","Dolnoslaskie","1","6","VOCATIONAL"
"MALE","1954","Dolnoslaskie","18","10","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1987","Dolnoslaskie","19","12","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1981","Dolnoslaskie","22","12","VOCATIONAL"
"MALE","1968","Dolnoslaskie","12","5","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1999","Dolnoslaskie","23","3","GRAMMAR"
"FEMALE","1967","Dolnoslaskie","25","3","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1974","Dolnoslaskie","24","11","POST-SECONDARY"
"FEMALE","1934","Dolnoslaskie","1","1","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1945","Dolnoslaskie","24","5","PRIMARY COMPLETED"
"MALE","1986","Kujawsko-pomorskie","26","4","SECONDARY VOCATIONAL"
"FEMALE","1989","Kujawsko-pomorskie","12","1","SECONDARY VOCATIONAL"
"MALE","1984","Kujawsko-pomorskie","4","12","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1987","Kujawsko-pomorskie","30","11","SECONDARY VOCATIONAL"
"FEMALE","1949","Kujawsko-pomorskie","11","11","VOCATIONAL"
"MALE","1932","Kujawsko-pomorskie","18","3","SECONDARY VOCATIONAL"
"MALE","1954","Kujawsko-pomorskie","5","2","VOCATIONAL"
"FEMALE","1973","Kujawsko-pomorskie","31","5","VOCATIONAL"
"MALE","1990","Kujawsko-pomorskie","14","8","VOCATIONAL"
"FEMALE","1961","Kujawsko-pomorskie","15","2","PRIMARY COMPLETED"
"FEMALE","1980","Kujawsko-pomorskie","22","12","SECONDARY VOCATIONAL"
"MALE","1983","Kujawsko-pomorskie","12","4","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1975","Kujawsko-pomorskie","12","8","SECONDARY VOCATIONAL"
"MALE","1949","Kujawsko-pomorskie","1","1","VOCATIONAL"
"FEMALE","1950","Kujawsko-pomorskie","15","4","VOCATIONAL"
"FEMALE","1971","Kujawsko-pomorskie","2","11","POST-SECONDARY"
"FEMALE","1932","Lodzkie","4","1","PRIMARY COMPLETED"
"MALE","1964","Lodzkie","21","4","PRIMARY COMPLETED"
"FEMALE","1952","Lodzkie","31","1","SECONDARY GENERAL"
"FEMALE","1981","Lodzkie","25","7","SECONDARY GENERAL"
"FEMALE","1959","Lodzkie","4","10","SECONDARY GENERAL"
"FEMALE","1967","Lodzkie","22","2","SECONDARY VOCATIONAL"
"MALE","1999","Lodzkie","7","8","PRIMARY COMPLETED"
"FEMALE","1945","Lodzkie","9","1","VOCATIONAL"
"FEMALE","1969","Lodzkie","21","1","VOCATIONAL"
"MALE","1930","Lodzkie","19","1","NO EDUCATION/PRIMARY NOT COMPLETED"
"MALE","1959","Lodzkie","2","12","PRIMARY COMPLETED"
"FEMALE","1952","Lodzkie","6","6","SECONDARY VOCATIONAL"
"FEMALE","1935","Lodzkie","19","1","PRIMARY COMPLETED"
"FEMALE","1993","Lodzkie","13","8","VOCATIONAL"
"FEMALE","1993","Lodzkie","4","6","SECONDARY GENERAL"
"FEMALE","1952","Lodzkie","20","10","VOCATIONAL"
"FEMALE","1960","Lodzkie","20","11","VOCATIONAL"
"FEMALE","1942","Lodzkie","2","1","PRIMARY COMPLETED"
"FEMALE","1919","Lodzkie","28","3","PRIMARY COMPLETED"
"FEMALE","1990","Lodzkie","21","8","POST-SECONDARY"
"FEMALE","1926","Lodzkie","21","10","PRIMARY COMPLETED"
"MALE","1988","Lodzkie","20","1","SECONDARY VOCATIONAL"
"FEMALE","1984","Lodzkie","3","11","SECONDARY GENERAL"
"FEMALE","1995","Lodzkie","10","4","SECONDARY GENERAL"
"FEMALE","1986","Lodzkie","11","2","HIGHER WITH ENGINEERING OR BACHELOR`S DEGREE"
"MALE","1961","Lodzkie","10","5","SECONDARY VOCATIONAL"
"MALE","1965","Lodzkie","27","3","SECONDARY VOCATIONAL"
"MALE","1948","Lodzkie","10","7","SECONDARY VOCATIONAL"
"FEMALE","1968","Lodzkie","13","3","SECONDARY VOCATIONAL"
"FEMALE","1979","Lodzkie","12","6","HIGHER WITH ENGINEERING OR BACHELOR`S DEGREE"
"FEMALE","1948","Lodzkie","3","3","VOCATIONAL"
"MALE","1954","Lubelskie","1","12","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1964","Lubelskie","25","7","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1961","Lubelskie","19","2","VOCATIONAL"
"MALE","1973","Lubelskie","30","8","VOCATIONAL"
"FEMALE","1980","Lubelskie","16","2","SECONDARY GENERAL"
"FEMALE","1977","Lubelskie","29","7","SECONDARY VOCATIONAL"
"MALE","1974","Lubelskie","26","10","SECONDARY VOCATIONAL"
"FEMALE","1956","Lubelskie","18","12","SECONDARY VOCATIONAL"
"MALE","1939","Lubelskie","31","7","VOCATIONAL"
"MALE","1991","Lubelskie","6","7","SECONDARY VOCATIONAL"
"FEMALE","1957","Lubelskie","20","1","VOCATIONAL"
"MALE","1978","Lubelskie","30","7","HIGHER WITH ENGINEERING OR BACHELOR`S DEGREE"
"FEMALE","1943","Lubuskie","15","10","PRIMARY COMPLETED"
"MALE","1951","Lubuskie","30","6","SECONDARY VOCATIONAL"
"FEMALE","1953","Lubuskie","28","5","SECONDARY VOCATIONAL"
"MALE","1966","Lubuskie","20","5","SECONDARY GENERAL"
"FEMALE","1982","Lubuskie","21","4","SECONDARY GENERAL"
"FEMALE","1996","Lubuskie","13","12","GRAMMAR"
"FEMALE","1964","Lubuskie","1","8","VOCATIONAL"
"MALE","1943","Lubuskie","20","11","VOCATIONAL"
"FEMALE","1942","Lubuskie","4","3","PRIMARY COMPLETED"
"MALE","1977","Lubuskie","15","6","VOCATIONAL"
"MALE","1952","Lubuskie","24","5","VOCATIONAL"
"MALE","1963","Lubuskie","28","8","VOCATIONAL"
"MALE","1959","Lubuskie","2","4","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1954","Lubuskie","17","5","VOCATIONAL"
"MALE","1966","Lubuskie","2","2","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1955","Lubuskie","12","4","SECONDARY VOCATIONAL"
"FEMALE","1974","Lubuskie","30","1","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1956","Lubuskie","9","8","VOCATIONAL"
"MALE","1984","Lubuskie","12","4","HIGHER WITH ENGINEERING OR BACHELOR`S DEGREE"
"FEMALE","1961","Lubuskie","21","4","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1992","Lubuskie","24","4","POST-SECONDARY"
"MALE","1955","Lubuskie","10","7","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1937","Lubuskie","15","5","SECONDARY GENERAL"
"FEMALE","1989","Malopolskie","16","3","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1994","Malopolskie","13","6","SECONDARY GENERAL"
"FEMALE","1966","Malopolskie","25","12","VOCATIONAL"
"MALE","1975","Malopolskie","9","3","SECONDARY VOCATIONAL"
"FEMALE","1980","Malopolskie","10","8","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1957","Malopolskie","15","3","VOCATIONAL"
"MALE","1965","Malopolskie","15","5","VOCATIONAL"
"FEMALE","1970","Malopolskie","23","7","SECONDARY VOCATIONAL"
"MALE","1945","Malopolskie","5","2","VOCATIONAL"
"FEMALE","1992","Malopolskie","28","3","VOCATIONAL"
"FEMALE","1974","Malopolskie","30","4","VOCATIONAL"
"MALE","1956","Malopolskie","16","11","SECONDARY VOCATIONAL"
"FEMALE","1954","Malopolskie","10","10","VOCATIONAL"
"MALE","1995","Malopolskie","17","3","VOCATIONAL"
"FEMALE","1938","Malopolskie","16","7","PRIMARY COMPLETED"
"MALE","1979","Malopolskie","4","4","VOCATIONAL"
"FEMALE","1962","Malopolskie","18","11","VOCATIONAL"
"MALE","1960","Malopolskie","15","8","VOCATIONAL"
"MALE","1971","Malopolskie","10","1","VOCATIONAL"
"MALE","1986","Malopolskie","30","6","SECONDARY GENERAL"
"MALE","1989","Malopolskie","8","11","VOCATIONAL"
"MALE","1977","Malopolskie","3","12","HIGHER WITH ENGINEERING OR BACHELOR`S DEGREE"
"FEMALE","1964","Malopolskie","27","2","VOCATIONAL"
"FEMALE","1997","Malopolskie","10","4","GRAMMAR"
"MALE","1962","Malopolskie","18","3","SECONDARY VOCATIONAL"
"FEMALE","1990","Malopolskie","28","3","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1939","Malopolskie","14","1","PRIMARY COMPLETED"
"FEMALE","1961","Malopolskie","7","4","PRIMARY COMPLETED"
"FEMALE","1951","Malopolskie","11","2","VOCATIONAL"
"FEMALE","1928","Malopolskie","27","3","SECONDARY VOCATIONAL"
"FEMALE","1950","Malopolskie","11","11","PRIMARY COMPLETED"
"FEMALE","1979","Malopolskie","14","2","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1938","Malopolskie","18","1","VOCATIONAL"
"FEMALE","1942","Malopolskie","20","8","VOCATIONAL"
"MALE","1925","Malopolskie","14","10","VOCATIONAL"
"FEMALE","1969","Malopolskie","16","10","SECONDARY VOCATIONAL"
"FEMALE","1956","Malopolskie","30","5","VOCATIONAL"
"FEMALE","1940","Mazowieckie","20","2","PRIMARY COMPLETED"
"FEMALE","1969","Mazowieckie","26","1","SECONDARY VOCATIONAL"
"MALE","1950","Mazowieckie","10","8","VOCATIONAL"
"MALE","1973","Mazowieckie","24","1","VOCATIONAL"
"FEMALE","1951","Mazowieckie","1","5","VOCATIONAL"
"MALE","1937","Mazowieckie","25","1","PRIMARY COMPLETED"
"FEMALE","1934","Mazowieckie","28","4","NO EDUCATION/PRIMARY NOT COMPLETED"
"FEMALE","1960","Mazowieckie","3","8","VOCATIONAL"
"MALE","1976","Mazowieckie","7","6","PRIMARY COMPLETED"
"MALE","1987","Mazowieckie","20","11","HIGHER WITH ENGINEERING OR BACHELOR`S DEGREE"
"FEMALE","1940","Mazowieckie","8","5","VOCATIONAL"
"FEMALE","1949","Mazowieckie","23","6","SECONDARY VOCATIONAL"
"FEMALE","1955","Mazowieckie","30","11","SECONDARY VOCATIONAL"
"MALE","1972","Mazowieckie","18","2","HIGHER WITH ENGINEERING OR BACHELOR`S DEGREE"
"MALE","1998","Mazowieckie","23","7","GRAMMAR"
"MALE","1947","Mazowieckie","10","11","VOCATIONAL"
"FEMALE","1936","Mazowieckie","9","11","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1939","Mazowieckie","15","7","PRIMARY COMPLETED"
"MALE","1977","Mazowieckie","31","5","VOCATIONAL"
"FEMALE","1964","Mazowieckie","26","10","SECONDARY GENERAL"
"FEMALE","1989","Mazowieckie","20","7","PRIMARY COMPLETED"
"MALE","1945","Mazowieckie","21","10","VOCATIONAL"
"MALE","1958","Mazowieckie","13","5","VOCATIONAL"
"FEMALE","1987","Mazowieckie","22","11","SECONDARY VOCATIONAL"
"FEMALE","1955","Mazowieckie","31","7","VOCATIONAL"
"FEMALE","1977","Mazowieckie","6","10","VOCATIONAL"
"MALE","1976","Mazowieckie","1","7","VOCATIONAL"
"FEMALE","1956","Mazowieckie","4","10","PRIMARY COMPLETED"
"MALE","1959","Mazowieckie","30","6","PRIMARY COMPLETED"
"MALE","1939","Mazowieckie","3","5","SECONDARY VOCATIONAL"
"FEMALE","1938","Mazowieckie","19","10","PRIMARY COMPLETED"
"FEMALE","1992","Mazowieckie","7","2","SECONDARY GENERAL"
"MALE","1941","Mazowieckie","18","2","PRIMARY COMPLETED"
"FEMALE","1933","Mazowieckie","24","4","PRIMARY COMPLETED"
"FEMALE","1998","Mazowieckie","4","5","PRIMARY COMPLETED"
"FEMALE","1973","Mazowieckie","13","1","SECONDARY GENERAL"
"MALE","1975","Mazowieckie","1","6","VOCATIONAL"
"MALE","1988","Mazowieckie","9","4","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1995","Mazowieckie","14","2","SECONDARY GENERAL"
"FEMALE","1974","Mazowieckie","20","7","VOCATIONAL"
"MALE","1981","Mazowieckie","26","6","HIGHER WITH ENGINEERING OR BACHELOR`S DEGREE"
"MALE","1946","Mazowieckie","18","6","HIGHER WITH ENGINEERING OR BACHELOR`S DEGREE"
"MALE","1944","Mazowieckie","12","12","VOCATIONAL"
"FEMALE","1965","Mazowieckie","28","7","SECONDARY GENERAL"
"FEMALE","1997","Mazowieckie","5","5","GRAMMAR"
"FEMALE","1945","Mazowieckie","12","6","PRIMARY COMPLETED"
"MALE","1990","Mazowieckie","18","10","HIGHER WITH ENGINEERING OR BACHELOR`S DEGREE"
"FEMALE","1975","Mazowieckie","30","12","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1983","Mazowieckie","10","10","SECONDARY VOCATIONAL"
"FEMALE","1951","Mazowieckie","18","10","VOCATIONAL"
"FEMALE","1991","Mazowieckie","12","1","SECONDARY VOCATIONAL"
"MALE","1989","Mazowieckie","6","5","POST-SECONDARY"
"MALE","1964","Mazowieckie","18","8","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1959","Mazowieckie","26","3","POST-SECONDARY"
"FEMALE","1935","Mazowieckie","3","3","PRIMARY COMPLETED"
"MALE","1979","Mazowieckie","10","2","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1930","Opolskie","1","11","PRIMARY COMPLETED"
"MALE","1969","Opolskie","22","4","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1959","Opolskie","18","10","VOCATIONAL"
"MALE","1992","Opolskie","1","6","HIGHER WITH ENGINEERING OR BACHELOR`S DEGREE"
"FEMALE","1982","Opolskie","24","1","SECONDARY VOCATIONAL"
"FEMALE","1969","Opolskie","20","1","VOCATIONAL"
"MALE","1955","Opolskie","3","4","VOCATIONAL"
"MALE","1997","Opolskie","8","1","GRAMMAR"
"FEMALE","1986","Opolskie","5","1","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1981","Opolskie","21","10","SECONDARY VOCATIONAL"
"FEMALE","1987","Podkarpackie","23","3","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1944","Podkarpackie","27","1","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1975","Podkarpackie","16","10","SECONDARY VOCATIONAL"
"MALE","1977","Podkarpackie","17","6","HIGHER WITH ENGINEERING OR BACHELOR`S DEGREE"
"FEMALE","1965","Podkarpackie","19","4","PRIMARY COMPLETED"
"FEMALE","1953","Podkarpackie","9","8","PRIMARY COMPLETED"
"FEMALE","1947","Podkarpackie","17","2","VOCATIONAL"
"FEMALE","1950","Podkarpackie","12","11","PRIMARY COMPLETED"
"MALE","1950","Podkarpackie","9","10","VOCATIONAL"
"FEMALE","1965","Podkarpackie","21","11","VOCATIONAL"
"FEMALE","1945","Podkarpackie","16","5","PRIMARY COMPLETED"
"FEMALE","1956","Podkarpackie","20","3","SECONDARY VOCATIONAL"
"FEMALE","1951","Podkarpackie","2","5","POST-SECONDARY"
"MALE","1980","Podkarpackie","17","1","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1976","Podkarpackie","18","4","SECONDARY VOCATIONAL"
"FEMALE","1959","Podkarpackie","21","3","HIGHER WITH ENGINEERING OR BACHELOR`S DEGREE"
"MALE","1954","Podkarpackie","7","7","SECONDARY VOCATIONAL"
"MALE","1986","Podkarpackie","17","6","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1964","Podkarpackie","20","12","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1953","Podkarpackie","17","6","SECONDARY VOCATIONAL"
"FEMALE","1975","Podkarpackie","17","7","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"MALE","1974","Podkarpackie","21","7","VOCATIONAL"
"FEMALE","1984","Podkarpackie","20","12","POST-SECONDARY"
"FEMALE","1983","Podkarpackie","16","3","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1977","Podkarpackie","1","1","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1990","Podlaskie","14","1","HIGHER WITH ENGINEERING OR BACHELOR`S DEGREE"
"MALE","1950","Podlaskie","16","10","VOCATIONAL"
"MALE","1931","Podlaskie","27","2","PRIMARY COMPLETED"
"FEMALE","1981","Podlaskie","6","2","HIGHER WITH MASTER`S DEGREE OR EQUAL"
"FEMALE","1993","Podlaskie","25","2","SECONDARY VOCATIONAL"
"FEMALE","1997","Podlaskie","19","4","GRAMMAR"
"MALE","1929","Podlaskie","24","6","PRIMARY COMPLETED"
"FEMALE","1941","Podlaskie","21","1","PRIMARY COMPLETED"
"MALE","1984","Podlaskie","24","3","GRAMMAR"
"FEMALE","1934","Podlaskie","4","2","PRIMARY COMPLETED"
"MALE","1984","Podlaskie","25","8","SECONDARY VOCATIONAL"
